"","boxscore_links"
"4268","https://www.basketball-reference.com/teams/DEN/2018.html"
"4269","https://www.basketball-reference.com/boxscores/201711010DEN.html"
"4270","https://www.basketball-reference.com/teams/POR/2018.html"
"4271","https://www.basketball-reference.com/teams/UTA/2018.html"
"4272","https://www.basketball-reference.com/boxscores/201711010UTA.html"
"4273","https://www.basketball-reference.com/teams/DAL/2018.html"
"4274","https://www.basketball-reference.com/teams/LAC/2018.html"
"4275","https://www.basketball-reference.com/boxscores/201711010LAC.html"
"4276","https://www.basketball-reference.com/teams/GSW/2018.html"
"4277","https://www.basketball-reference.com/teams/SAS/2018.html"
"4278","https://www.basketball-reference.com/boxscores/201711020SAS.html"
"4279","https://www.basketball-reference.com/teams/LAL/2018.html"
"4280","https://www.basketball-reference.com/teams/POR/2018.html"
"4281","https://www.basketball-reference.com/boxscores/201711020POR.html"
"4282","https://www.basketball-reference.com/teams/MIL/2018.html"
"4283","https://www.basketball-reference.com/teams/DET/2018.html"
"4284","https://www.basketball-reference.com/boxscores/201711030DET.html"
"4285","https://www.basketball-reference.com/teams/CHI/2018.html"
"4286","https://www.basketball-reference.com/teams/ORL/2018.html"
"4287","https://www.basketball-reference.com/boxscores/201711030ORL.html"
"4288","https://www.basketball-reference.com/teams/IND/2018.html"
"4289","https://www.basketball-reference.com/teams/PHI/2018.html"
"4290","https://www.basketball-reference.com/boxscores/201711030PHI.html"
"4291","https://www.basketball-reference.com/teams/CLE/2018.html"
"4292","https://www.basketball-reference.com/teams/WAS/2018.html"
"4293","https://www.basketball-reference.com/boxscores/201711030WAS.html"
"4294","https://www.basketball-reference.com/teams/HOU/2018.html"
"4295","https://www.basketball-reference.com/teams/ATL/2018.html"
"4296","https://www.basketball-reference.com/boxscores/201711030ATL.html"
"4297","https://www.basketball-reference.com/teams/PHO/2018.html"
"4298","https://www.basketball-reference.com/teams/NYK/2018.html"
"4299","https://www.basketball-reference.com/boxscores/201711030NYK.html"
"4300","https://www.basketball-reference.com/teams/NOP/2018.html"
"4301","https://www.basketball-reference.com/teams/DAL/2018.html"
"4302","https://www.basketball-reference.com/boxscores/201711030DAL.html"
"4303","https://www.basketball-reference.com/teams/CHO/2018.html"
"4304","https://www.basketball-reference.com/teams/SAS/2018.html"
"4305","https://www.basketball-reference.com/boxscores/201711030SAS.html"
"4306","https://www.basketball-reference.com/teams/MIA/2018.html"
"4307","https://www.basketball-reference.com/teams/DEN/2018.html"
"4308","https://www.basketball-reference.com/boxscores/201711030DEN.html"
"4309","https://www.basketball-reference.com/teams/TOR/2018.html"
"4310","https://www.basketball-reference.com/teams/UTA/2018.html"
"4311","https://www.basketball-reference.com/boxscores/201711030UTA.html"
"4312","https://www.basketball-reference.com/teams/BOS/2018.html"
"4313","https://www.basketball-reference.com/teams/OKC/2018.html"
"4314","https://www.basketball-reference.com/boxscores/201711030OKC.html"
"4315","https://www.basketball-reference.com/teams/BRK/2018.html"
"4316","https://www.basketball-reference.com/teams/LAL/2018.html"
"4317","https://www.basketball-reference.com/boxscores/201711030LAL.html"
"4318","https://www.basketball-reference.com/teams/MEM/2018.html"
"4319","https://www.basketball-reference.com/teams/LAC/2018.html"
"4320","https://www.basketball-reference.com/boxscores/201711040LAC.html"
"4321","https://www.basketball-reference.com/teams/SAC/2018.html"
"4322","https://www.basketball-reference.com/teams/DET/2018.html"
"4323","https://www.basketball-reference.com/boxscores/201711040DET.html"
"4324","https://www.basketball-reference.com/teams/NOP/2018.html"
"4325","https://www.basketball-reference.com/teams/CHI/2018.html"
"4326","https://www.basketball-reference.com/boxscores/201711040CHI.html"
"4327","https://www.basketball-reference.com/teams/DAL/2018.html"
"4328","https://www.basketball-reference.com/teams/MIN/2018.html"
"4329","https://www.basketball-reference.com/boxscores/201711040MIN.html"
"4330","https://www.basketball-reference.com/teams/GSW/2018.html"
"4331","https://www.basketball-reference.com/teams/DEN/2018.html"
"4332","https://www.basketball-reference.com/boxscores/201711040DEN.html"
"4333","https://www.basketball-reference.com/teams/ATL/2018.html"
"4334","https://www.basketball-reference.com/teams/CLE/2018.html"
"4335","https://www.basketball-reference.com/boxscores/201711050CLE.html"
"4336","https://www.basketball-reference.com/teams/MIA/2018.html"
"4337","https://www.basketball-reference.com/teams/LAC/2018.html"
"4338","https://www.basketball-reference.com/boxscores/201711050LAC.html"
"4339","https://www.basketball-reference.com/teams/BOS/2018.html"
"4340","https://www.basketball-reference.com/teams/ORL/2018.html"
"4341","https://www.basketball-reference.com/boxscores/201711050ORL.html"
"4342","https://www.basketball-reference.com/teams/WAS/2018.html"
"4343","https://www.basketball-reference.com/teams/TOR/2018.html"
"4344","https://www.basketball-reference.com/boxscores/201711050TOR.html"
"4345","https://www.basketball-reference.com/teams/UTA/2018.html"
"4346","https://www.basketball-reference.com/teams/HOU/2018.html"
"4347","https://www.basketball-reference.com/boxscores/201711050HOU.html"
"4348","https://www.basketball-reference.com/teams/PHO/2018.html"
"4349","https://www.basketball-reference.com/teams/SAS/2018.html"
"4350","https://www.basketball-reference.com/boxscores/201711050SAS.html"
"4351","https://www.basketball-reference.com/teams/IND/2018.html"
"4352","https://www.basketball-reference.com/teams/NYK/2018.html"
"4353","https://www.basketball-reference.com/boxscores/201711050NYK.html"
"4354","https://www.basketball-reference.com/teams/CHO/2018.html"
"4355","https://www.basketball-reference.com/teams/MIN/2018.html"
"4356","https://www.basketball-reference.com/boxscores/201711050MIN.html"
"4357","https://www.basketball-reference.com/teams/OKC/2018.html"
"4358","https://www.basketball-reference.com/teams/POR/2018.html"
"4359","https://www.basketball-reference.com/boxscores/201711050POR.html"
"4360","https://www.basketball-reference.com/teams/MEM/2018.html"
"4361","https://www.basketball-reference.com/teams/LAL/2018.html"
"4362","https://www.basketball-reference.com/boxscores/201711050LAL.html"
"4363","https://www.basketball-reference.com/teams/BOS/2018.html"
"4364","https://www.basketball-reference.com/teams/ATL/2018.html"
"4365","https://www.basketball-reference.com/boxscores/201711060ATL.html"
"4366","https://www.basketball-reference.com/teams/BRK/2018.html"
"4367","https://www.basketball-reference.com/teams/PHO/2018.html"
"4368","https://www.basketball-reference.com/boxscores/201711060PHO.html"
"4369","https://www.basketball-reference.com/teams/MIA/2018.html"
"4370","https://www.basketball-reference.com/teams/GSW/2018.html"
"4371","https://www.basketball-reference.com/boxscores/201711060GSW.html"
"4372","https://www.basketball-reference.com/teams/MIL/2018.html"
"4373","https://www.basketball-reference.com/teams/CLE/2018.html"
"4374","https://www.basketball-reference.com/boxscores/201711070CLE.html"
"4375","https://www.basketball-reference.com/teams/NOP/2018.html"
"4376","https://www.basketball-reference.com/teams/IND/2018.html"
"4377","https://www.basketball-reference.com/boxscores/201711070IND.html"
"4378","https://www.basketball-reference.com/teams/DAL/2018.html"
"4379","https://www.basketball-reference.com/teams/WAS/2018.html"
"4380","https://www.basketball-reference.com/boxscores/201711070WAS.html"
"4381","https://www.basketball-reference.com/teams/CHO/2018.html"
"4382","https://www.basketball-reference.com/teams/NYK/2018.html"
"4383","https://www.basketball-reference.com/boxscores/201711070NYK.html"
"4384","https://www.basketball-reference.com/teams/CHI/2018.html"
"4385","https://www.basketball-reference.com/teams/TOR/2018.html"
"4386","https://www.basketball-reference.com/boxscores/201711070TOR.html"
"4387","https://www.basketball-reference.com/teams/LAC/2018.html"
"4388","https://www.basketball-reference.com/teams/SAS/2018.html"
"4389","https://www.basketball-reference.com/boxscores/201711070SAS.html"
"4390","https://www.basketball-reference.com/teams/BRK/2018.html"
"4391","https://www.basketball-reference.com/teams/DEN/2018.html"
"4392","https://www.basketball-reference.com/boxscores/201711070DEN.html"
"4393","https://www.basketball-reference.com/teams/PHI/2018.html"
"4394","https://www.basketball-reference.com/teams/UTA/2018.html"
"4395","https://www.basketball-reference.com/boxscores/201711070UTA.html"
"4396","https://www.basketball-reference.com/teams/MEM/2018.html"
"4397","https://www.basketball-reference.com/teams/POR/2018.html"
"4398","https://www.basketball-reference.com/boxscores/201711070POR.html"
"4399","https://www.basketball-reference.com/teams/OKC/2018.html"
"4400","https://www.basketball-reference.com/teams/SAC/2018.html"
"4401","https://www.basketball-reference.com/boxscores/201711070SAC.html"
"4402","https://www.basketball-reference.com/teams/IND/2018.html"
"4403","https://www.basketball-reference.com/teams/DET/2018.html"
"4404","https://www.basketball-reference.com/boxscores/201711080DET.html"
"4405","https://www.basketball-reference.com/teams/NYK/2018.html"
"4406","https://www.basketball-reference.com/teams/ORL/2018.html"
"4407","https://www.basketball-reference.com/boxscores/201711080ORL.html"
"4408","https://www.basketball-reference.com/teams/LAL/2018.html"
"4409","https://www.basketball-reference.com/teams/BOS/2018.html"
"4410","https://www.basketball-reference.com/boxscores/201711080BOS.html"
"4411","https://www.basketball-reference.com/teams/MIA/2018.html"
"4412","https://www.basketball-reference.com/teams/PHO/2018.html"
"4413","https://www.basketball-reference.com/boxscores/201711080PHO.html"
"4414","https://www.basketball-reference.com/teams/MIN/2018.html"
"4415","https://www.basketball-reference.com/teams/GSW/2018.html"
"4416","https://www.basketball-reference.com/boxscores/201711080GSW.html"
"4417","https://www.basketball-reference.com/teams/LAL/2018.html"
"4418","https://www.basketball-reference.com/teams/WAS/2018.html"
"4419","https://www.basketball-reference.com/boxscores/201711090WAS.html"
"4420","https://www.basketball-reference.com/teams/NOP/2018.html"
"4421","https://www.basketball-reference.com/teams/TOR/2018.html"
"4422","https://www.basketball-reference.com/boxscores/201711090TOR.html"
"4423","https://www.basketball-reference.com/teams/CLE/2018.html"
"4424","https://www.basketball-reference.com/teams/HOU/2018.html"
"4425","https://www.basketball-reference.com/boxscores/201711090HOU.html"
"4426","https://www.basketball-reference.com/teams/PHI/2018.html"
"4427","https://www.basketball-reference.com/teams/SAC/2018.html"
"4428","https://www.basketball-reference.com/boxscores/201711090SAC.html"
"4429","https://www.basketball-reference.com/teams/OKC/2018.html"
"4430","https://www.basketball-reference.com/teams/DEN/2018.html"
"4431","https://www.basketball-reference.com/boxscores/201711090DEN.html"
"4432","https://www.basketball-reference.com/teams/ATL/2018.html"
"4433","https://www.basketball-reference.com/teams/DET/2018.html"
"4434","https://www.basketball-reference.com/boxscores/201711100DET.html"
"4435","https://www.basketball-reference.com/teams/CHO/2018.html"
"4436","https://www.basketball-reference.com/teams/BOS/2018.html"
"4437","https://www.basketball-reference.com/boxscores/201711100BOS.html"
"4438","https://www.basketball-reference.com/teams/IND/2018.html"
"4439","https://www.basketball-reference.com/teams/CHI/2018.html"
"4440","https://www.basketball-reference.com/boxscores/201711100CHI.html"
"4441","https://www.basketball-reference.com/teams/LAC/2018.html"
"4442","https://www.basketball-reference.com/teams/OKC/2018.html"
"4443","https://www.basketball-reference.com/boxscores/201711100OKC.html"
"4444","https://www.basketball-reference.com/teams/ORL/2018.html"
"4445","https://www.basketball-reference.com/teams/PHO/2018.html"
"4446","https://www.basketball-reference.com/boxscores/201711100PHO.html"
"4447","https://www.basketball-reference.com/teams/MIL/2018.html"
"4448","https://www.basketball-reference.com/teams/SAS/2018.html"
"4449","https://www.basketball-reference.com/boxscores/201711100SAS.html"
"4450","https://www.basketball-reference.com/teams/MIA/2018.html"
"4451","https://www.basketball-reference.com/teams/UTA/2018.html"
"4452","https://www.basketball-reference.com/boxscores/201711100UTA.html"
"4453","https://www.basketball-reference.com/teams/BRK/2018.html"
"4454","https://www.basketball-reference.com/teams/POR/2018.html"
"4455","https://www.basketball-reference.com/boxscores/201711100POR.html"
"4456","https://www.basketball-reference.com/teams/LAC/2018.html"
"4457","https://www.basketball-reference.com/teams/NOP/2018.html"
"4458","https://www.basketball-reference.com/boxscores/201711110NOP.html"
"4459","https://www.basketball-reference.com/teams/ATL/2018.html"
"4460","https://www.basketball-reference.com/teams/WAS/2018.html"
"4461","https://www.basketball-reference.com/boxscores/201711110WAS.html"
"4462","https://www.basketball-reference.com/teams/MEM/2018.html"
"4463","https://www.basketball-reference.com/teams/HOU/2018.html"
"4464","https://www.basketball-reference.com/boxscores/201711110HOU.html"
"4465","https://www.basketball-reference.com/teams/SAC/2018.html"
"4466","https://www.basketball-reference.com/teams/NYK/2018.html"
