"","mp","fg","fga","fg_pct","fg3","fg3a","fg3_pct","ft","fta","ft_pct","orb","drb","trb","ast","stl","blk","tov","pf","pts","plus_minus"
"totals_away6082","240","38","85",".447","14","43",".326","19","26",".731","14","42","56","24","7","8","17","21","109",""
"totals_away6083","240","41","66",".621","16","31",".516","27","33",".818","2","33","35","27","10","5","17","24","125",""
"totals_away6084","240","38","94",".404","9","37",".243","12","20",".600","11","30","41","21","10","1","13","16","97",""
"totals_away6085","240","37","93",".398","8","30",".267","20","23",".870","7","33","40","17","6","5","7","24","102",""
"totals_away6086","240","43","98",".439","18","51",".353","12","17",".706","9","31","40","25","11","3","8","15","116",""
"totals_away6087","240","47","82",".573","16","35",".457","20","22",".909","3","32","35","30","8","2","11","20","130",""
"totals_away6088","240","42","90",".467","13","32",".406","9","9","1.000","8","37","45","25","7","5","10","17","106",""
"totals_away6089","240","45","96",".469","12","37",".324","10","22",".455","16","35","51","26","11","9","16","20","112",""
"totals_away6090","240","50","93",".538","15","39",".385","9","11",".818","8","34","42","33","9","7","10","24","124",""
"totals_away6091","240","47","97",".485","16","45",".356","18","24",".750","12","45","57","30","5","9","10","20","128",""
"totals_away6092","240","43","84",".512","12","32",".375","10","14",".714","5","38","43","27","6","3","8","22","108",""
"totals_away6093","240","39","73",".534","11","25",".440","21","25",".840","3","29","32","23","8","6","15","29","110",""
"totals_away6094","240","34","87",".391","11","37",".297","19","29",".655","10","28","38","23","9","3","14","18","98",""
"totals_away6095","240","51","100",".510","13","26",".500","9","11",".818","8","34","42","28","8","8","9","21","124",""
"totals_away6096","240","44","88",".500","11","27",".407","12","16",".750","10","37","47","32","7","13","11","21","111",""
"totals_away6097","240","43","97",".443","10","23",".435","14","21",".667","14","36","50","29","9","4","12","18","110",""
"totals_away6098","240","47","94",".500","13","41",".317","18","23",".783","8","26","34","26","6","6","7","13","125",""
"totals_away6099","240","41","91",".451","13","44",".295","21","24",".875","13","35","48","14","7","1","14","20","116",""
"totals_away6100","240","42","85",".494","18","38",".474","27","28",".964","7","37","44","30","5","2","13","26","129",""
"totals_away6101","240","41","83",".494","13","33",".394","22","26",".846","10","28","38","26","12","2","17","19","117",""
"totals_away6102","240","45","98",".459","14","48",".292","15","21",".714","11","33","44","30","16","8","15","22","119",""
"totals_away6103","240","48","81",".593","16","30",".533","17","22",".773","6","37","43","25","7","4","14","21","129",""
"totals_away6104","240","39","78",".500","11","32",".344","26","26","1.000","9","40","49","25","10","4","16","17","115",""
"totals_away6105","240","42","89",".472","12","33",".364","19","25",".760","13","38","51","32","4","8","7","19","115",""
"totals_away6106","240","38","87",".437","8","26",".308","10","14",".714","5","30","35","23","9","5","11","17","94",""
"totals_away6107","240","37","88",".420","12","38",".316","18","19",".947","13","22","35","23","8","2","12","15","104",""
"totals_away6108","240","39","94",".415","10","30",".333","14","20",".700","10","42","52","18","6","2","12","20","102",""
"totals_away6109","240","41","79",".519","16","37",".432","18","20",".900","6","30","36","26","4","6","10","20","116",""
"totals_away6110","265","34","87",".391","10","29",".345","21","23",".913","5","36","41","19","8","3","9","21","99",""
"totals_away6111","240","39","84",".464","9","23",".391","19","28",".679","9","36","45","22","9","5","18","18","106",""
"totals_away6112","240","45","101",".446","10","29",".345","16","19",".842","9","33","42","29","10","1","7","20","116",""
"totals_away6113","240","43","101",".426","8","31",".258","22","27",".815","16","30","46","21","7","2","8","19","116",""
"totals_away6114","240","36","101",".356","12","41",".293","10","14",".714","13","33","46","14","9","8","7","23","94",""
"totals_away6115","240","36","87",".414","7","28",".250","28","38",".737","11","33","44","18","5","2","12","18","107",""
"totals_away6116","240","40","91",".440","13","32",".406","12","17",".706","9","30","39","17","7","6","5","18","105",""
"totals_away6117","240","43","85",".506","18","42",".429","18","27",".667","8","33","41","33","7","4","15","23","122",""
"totals_away6118","240","40","75",".533","21","45",".467","12","16",".750","6","38","44","28","6","6","17","17","113",""
"totals_away6119","240","54","94",".574","11","30",".367","23","31",".742","10","41","51","34","5","6","12","10","142",""
"totals_away6120","240","36","94",".383","11","36",".306","10","15",".667","16","35","51","24","3","6","14","16","93",""
"totals_away6121","240","36","78",".462","7","25",".280","15","20",".750","8","22","30","20","8","1","12","18","94",""
"totals_away6122","240","38","91",".418","6","21",".286","16","19",".842","9","38","47","22","4","6","9","16","98",""
"totals_away6123","240","40","90",".444","12","36",".333","10","18",".556","7","25","32","24","16","1","9","14","102",""
"totals_away6124","240","42","96",".438","17","41",".415","9","14",".643","13","22","35","33","9","9","10","16","110",""
"totals_away6125","240","46","96",".479","12","36",".333","10","11",".909","14","39","53","30","6","3","12","25","114",""
"totals_away6126","240","44","81",".543","15","33",".455","14","18",".778","1","32","33","23","7","3","13","18","117",""
"totals_away6127","240","39","84",".464","10","36",".278","17","21",".810","7","37","44","24","4","3","17","21","105",""
"totals_away6128","240","42","86",".488","9","32",".281","11","14",".786","9","40","49","29","6","3","11","17","104",""
"totals_away6129","240","40","93",".430","13","39",".333","16","21",".762","17","36","53","23","9","3","11","17","109",""
"totals_away6130","240","33","83",".398","10","30",".333","21","28",".750","10","34","44","21","4","5","13","15","97",""
"totals_away6131","240","42","85",".494","13","38",".342","13","17",".765","4","40","44","19","7","5","11","18","110",""
"totals_away6132","240","45","93",".484","11","35",".314","14","15",".933","7","28","35","29","9","5","13","15","115",""
"totals_away6133","240","37","96",".385","10","42",".238","22","27",".815","14","42","56","21","7","2","10","21","106",""
"totals_away6134","240","46","99",".465","11","27",".407","19","28",".679","12","39","51","21","6","3","9","23","122",""
"totals_away6135","240","34","98",".347","11","41",".268","12","17",".706","19","33","52","24","7","4","9","13","91",""
"totals_away6136","240","41","86",".477","11","29",".379","29","36",".806","11","34","45","25","5","3","13","15","122",""
"totals_away6137","265","39","102",".382","13","49",".265","18","24",".750","15","36","51","28","5","2","8","18","109",""
"totals_away6138","240","46","95",".484","18","42",".429","14","18",".778","9","35","44","27","8","6","14","24","124",""
"totals_away6139","240","52","94",".553","15","33",".455","21","22",".955","7","40","47","32","10","1","10","15","140",""
"totals_away6140","240","40","96",".417","22","49",".449","6","8",".750","9","29","38","25","8","3","11","18","108",""
"totals_away6141","240","35","86",".407","11","41",".268","11","15",".733","9","37","46","19","4","6","12","19","92",""
"totals_away6142","240","48","95",".505","15","37",".405","14","18",".778","10","37","47","34","8","3","13","19","125",""
"totals_away6143","240","37","94",".394","14","45",".311","22","24",".917","10","32","42","25","8","5","11","15","110",""
"totals_away6144","240","53","104",".510","13","35",".371","4","4","1.000","10","38","48","36","7","5","8","13","123",""
"totals_away6145","240","40","92",".435","6","25",".240","15","19",".789","12","27","39","25","12","5","12","21","101",""
"totals_away6146","240","31","92",".337","18","63",".286","15","20",".750","11","32","43","25","8","5","15","18","95",""
"totals_away6147","240","38","85",".447","12","39",".308","21","31",".677","11","34","45","16","8","5","14","14","109",""
"totals_away6148","240","36","76",".474","10","28",".357","35","41",".854","9","38","47","23","4","3","16","25","117",""
"totals_away6149","240","47","84",".560","13","34",".382","13","20",".650","6","33","39","32","11","5","10","19","120",""
"totals_away6150","240","38","90",".422","12","37",".324","24","32",".750","10","31","41","14","13","5","11","16","112",""
"totals_away6151","240","44","91",".484","16","38",".421","17","20",".850","11","27","38","32","5","5","16","19","121",""
"totals_away6152","240","45","96",".469","11","35",".314","9","15",".600","8","34","42","30","14","5","9","16","110",""
"totals_away6153","240","45","106",".425","10","43",".233","12","15",".800","16","28","44","17","8","3","3","14","112",""
"totals_away6154","240","44","98",".449","14","37",".378","14","15",".933","10","26","36","20","8","2","6","20","116",""
"totals_away6155","240","41","86",".477","18","39",".462","21","25",".840","9","41","50","28","9","3","16","14","121",""
"totals_away6156","240","43","94",".457","12","40",".300","19","25",".760","7","29","36","26","8","6","14","14","117",""
"totals_away6157","240","40","92",".435","3","21",".143","17","20",".850","13","36","49","17","5","9","15","31","100",""
"totals_away6158","240","34","97",".351","8","22",".364","20","24",".833","15","40","55","20","5","7","8","22","96",""
"totals_away6159","240","37","83",".446","15","34",".441","11","15",".733","9","37","46","19","8","8","20","21","100",""
"totals_away6160","240","41","100",".410","15","41",".366","18","21",".857","9","31","40","30","9","4","14","19","115",""
"totals_away6161","265","40","98",".408","15","35",".429","22","26",".846","16","31","47","22","14","6","13","23","117",""
"totals_away6162","265","36","99",".364","20","50",".400","15","19",".789","12","39","51","22","8","3","17","23","107",""
"totals_away6163","240","38","76",".500","17","36",".472","20","26",".769","10","32","42","22","2","3","12","21","113",""
"totals_away6164","240","31","84",".369","11","30",".367","20","26",".769","11","29","40","19","6","12","12","18","93",""
"totals_away6165","240","43","91",".473","19","40",".475","18","19",".947","10","29","39","29","3","2","6","14","123",""
"totals_away6166","240","49","88",".557","8","20",".400","12","15",".800","7","34","41","26","4","4","15","24","118",""
"totals_away6167","240","33","76",".434","7","26",".269","17","28",".607","10","23","33","19","10","5","14","18","90",""
"totals_away6168","240","42","90",".467","12","34",".353","11","12",".917","7","35","42","17","6","7","6","13","107",""
"totals_away6169","240","45","100",".450","7","20",".350","15","21",".714","16","26","42","18","12","5","9","23","112",""
"totals_away6170","240","33","82",".402","8","28",".286","24","35",".686","9","27","36","20","6","2","11","13","98",""
"totals_away6171","240","35","73",".479","16","33",".485","23","28",".821","10","30","40","15","3","7","21","27","109",""
"totals_away6172","240","39","92",".424","12","34",".353","18","23",".783","15","28","43","23","10","4","15","20","108",""
"totals_away6173","240","36","80",".450","10","33",".303","27","31",".871","8","31","39","24","9","6","7","23","109",""
"totals_away6174","240","48","82",".585","18","34",".529","13","24",".542","4","30","34","25","8","4","11","19","127",""
"totals_away6175","240","37","92",".402","2","22",".091","19","30",".633","13","27","40","22","3","2","13","21","95",""
"totals_away6176","240","31","84",".369","12","44",".273","18","22",".818","6","35","41","17","5","12","13","21","92",""
"totals_away6177","240","46","85",".541","8","23",".348","29","38",".763","9","24","33","20","6","4","11","25","129",""
"totals_away6178","240","43","89",".483","13","36",".361","14","18",".778","10","45","55","25","6","2","15","19","113",""
"totals_away6179","240","35","82",".427","11","29",".379","14","18",".778","8","27","35","24","8","6","17","24","95",""
"totals_away6180","240","39","84",".464","20","38",".526","22","27",".815","12","33","45","24","4","4","13","18","120",""
"totals_away6181","240","29","81",".358","9","30",".300","27","30",".900","13","32","45","14","6","2","11","21","94",""
